source	index	content	tag
ep-03-07-02.txt	167	Senhor Presidente, enquanto italiano e enquanto deputado do Parlamento Europeu, sinto-me embaraçado e apreensivo, mas igualmente orgulhoso, pelo facto de o meu país, a Itália, assumir hoje a liderança da União Europeia. Sinto-me embaraçado perante as múltiplas críticas, censuras, sarcasmos, zombarias de que é alvo o meu país pelo que foi definido, infelizmente com razão, como a anomalia italiana, ou seja, o grave conflito de interesses que envolve o nosso Primeiro-Ministro. Sinto-me igualmente humilhado por reconhecer que, efectivamente, sempre que o nosso Primeiro-Ministro expressa uma ideia, adianta uma proposta, propõe uma medida em matéria de economia, finanças, informação e sobretudo de justiça, nunca sabemos se o faz a pensar nos nossos interesses ou nos seus e nos dos amigos. Diria mais, nós, em Itália, infelizmente sabemo-lo perfeitamente, atendendo ao que tem feito até agora.	<P>
ep-03-07-02.txt	168	Sinto-me apreensivo porque não gostaria que o vírus do conflito de interesses que está a humilhar a democracia italiana se propagasse a nível europeu, porque é este o verdadeiro cancro para a democracia, Senhor Berlusconi, não o trabalho dos magistrados, como Vossa Excelência estultamente afirmou um dia destes. Todavia, sinto-me também orgulhoso - sim, orgulhoso - já que, graças a Deus, as instituições italianas não são constituídas apenas pelo Primeiro Ministro e amigos que trouxe consigo, especialmente do parlamento italiano. Estou, pois, convicto de que a Presidência italiana da União Europeia, na sua globalidade, mercê do apoio e da colaboração de todas as instituições, incluindo as oposições, saberá revelar-se à altura desta missão, não obstante a anomalia italiana, que felizmente tem um carácter temporário.	"<SPEAKER ID=25 LANGUAGE=""IT"" NAME=""Cossutta (GUE/NGL)."">"
ep-03-07-02.txt	169	Senhor Presidente, cabe hoje à Itália, que há largos anos foi um dos países fundadores da Comunidade Europeia, a missão ingente de conduzir com sucesso a Europa ao seu histórico alargamento a nível continental, bem como à aprovação da sua primeira Carta Constitucional. É este o nosso desejo e o nosso compromisso, mas, francamente, considero desastroso tanto para a Itália como para a Europa que seja Silvio Berlusconi quem nos represente durante o próximo semestre. Ninguém ignora na Europa que a sua pessoa encarna uma anomalia única no mundo. Sobre ele e sobre as suas acções pesa uma imensa nuvem obscura, devido ao actual conflito entre os seus interesses pessoais e os interesses do povo italiano e europeu. É o homem mais rico de Itália: o seu imenso poderio económico e os seus negócios privados, que se estendem a todas as áreas de actividade, colidem com as leis, com as normas e com os próprios princípios do Estado; na verdade, colidem com a justiça. É lamentável tanto para a Itália como para a Europa que sejamos obrigados ler nos mais reputados órgãos de imprensa de todos os países, críticas ferozes sobre ele. Todos vós as lestes, minhas senhoras e meus senhores, portanto não o irei repetir: são críticas severas, mas correspondem à verdade.	<P>
ep-03-07-02.txt	170	Constitui para todos nós motivo de profunda apreensão ver na chefia do Conselho uma pessoa que, durante a guerra no Iraque, actuou não no sentido de unir a Europa, mas sim de a dividir, demarcando-se dos sentimentos expressos pela grande maioria do povo europeu e assumindo, hoje como ontem, posições de subserviência em relação aos Estados Unidos da América; alguém que, a nível das questões internacionais, se desvia da linha de actuação dominante europeia, como por exemplo no que se refere às relações com Israel e com a Palestina ou à dramática questão da imigração; alguém que, em matérias económicas e sociais, começando pelo ataque ao regime de pensões, perfilhou um extremo laisser-faire e uma orientação profundamente anti-popular .	<P>
ep-03-07-02.txt	171	O senhor Berlusconi é a direita e o pior, o mais perigoso tipo de direita europeia, pelo que não tenho quaisquer ilusões. Francamente, prevejo que o período de presidência Berlusconi se revele um fiasco. Espero pelo menos que, no interesse da Europa e da minha pátria italiana, os danos possam ser reduzidos ao mínimo. Que fique bem claro: por este motivo iremos trabalhar com um profundo sentido da nossa responsabilidade nacional e convicto espírito europeu. Por este mesmo motivo, opor-nos-emos a ele e à sua política.	"<SPEAKER ID=26 LANGUAGE=""ES"" NAME=""Nogueira Román (Verts/ALE)."">"
ep-03-07-02.txt	172	Senhor Presidente, Senhor Presidente em exercício do Conselho, Senhor Presidente da Comissão, caros colegas, há neste Parlamento e na sociedade europeia uma profunda desconfiança em relação à Presidência italiana. Não por causa da Itália, naturalmente, que é a base da nossa cultura, de muitas das nossas línguas e da própria ideia de Europa, mas sim por causa da personalidade política do Presidente Berlusconi	<P>
ep-03-07-02.txt	173	"Vossa Excelência, Senhor Presidente Berlusconi, é um dos principais representantes da direita autoritária da nossa época, protagonista na luta de classes, a nível interno e mundial, entre os ricos, os pobres e os trabalhadores. Vossa Excelência chega, inclusive, a chamar ""comunistas"" a pessoas como o Presidente Prodi, jornalistas críticos ou aos juizes que o julgam. Vossa Excelência utiliza uma linguagem antiquada, inclusive troglodita, esquecendo-se em que século está. É amigo de Sharon, contra Arafat."	<P>
ep-03-07-02.txt	174	Essa desconfiança foi hoje ratificada por elementos importantes do discurso de Vossa Excelência. Vossa Excelência subordina a Constituição da União Europeia às relações com os Estados Unidos. Vossa Excelência ignora a situação trágica e caótica do Iraque, produzida por governos seus amigos. Vossa Excelência esquece a catástrofe do Prestige, cuja vítima principal foi a minha nação, a Galiza. Vossa Excelência desprezou as contínuas mortes de imigrantes, tanto ao largo das nossas costas, como da sua ilha da Sicília. Vossa Excelência não disse uma palavra sobre a Europa Social, sobre a coesão social e territorial, nem sequer perante a perspectiva de alargamento. Vossa Excelência não defendeu expressamente o projecto de Constituição.	<P>
ep-03-07-02.txt	175	Na Itália, Senhor Presidente, concederam-lhe uma trégua patriótica. Aqui, como Presidente em exercício do Conselho, não a terá.	"<SPEAKER ID=27 LANGUAGE=""FR"" NAME=""Abitbol (EDD)."">"
ep-03-07-02.txt	176	Senhor Presidente, Senhor Presidente em exercício do Conselho, após ter saudado como devia a sua chegada à cabeça da UE, tenho agora que manifestar um profundo desacordo com a tónica principal que o senhor conta dar à sua Presidência: inscrever a União Europeia na rota dos Estados Unidos da América. Os povos europeus não o desejam e já o manifestaram durante a guerra no Iraque. E também não é a opção das Instituições europeias. Assim, a exemplo do Parlamento, a Comissão, pela voz do Senhor Comissário Patten - que não é um perigoso esquerdista - e pela do Senhor Presidente Prodi - que talvez o seja um pouco mais -, e até mesmo o Conselho, pelo menos aparentemente, manifestaram a sua defesa de um mundo multilateral sob a égide das Nações Unidas e não sob a égide dos Estados Unidos.	<P>
ep-03-07-02.txt	177	Os Europeus esperam a afirmação de uma identidade europeia própria. Nasceu uma opinião pública, Senhor Presidente Berlusconi. Não a decepcione. Com efeito, de que é que serviria essa pretensa Constituição - gostemos ou não dela - que representa um salto considerável em direcção à soberania europeia, se o nosso continente acabasse como uma sucursal do império americano? Senhor Presidente, uma vez que este Tratado deve ser assinado em Roma no início de Maio de 2004, espero que tenha a preocupação de propor aos seus colegas da Conferência Intergovernamental (CIG) que esta Constituição seja submetida ao referendo dos povos europeus, únicos detentores da soberania e portanto únicos habilitados a ela renunciarem.	<P>
ep-03-07-02.txt	178	Por fim, Senhor Presidente, a Conferência Ministerial da Organização Comercial do Mundo - nome que me parece mais justificado do que o de Organização Mundial do Comércio (OMC) - terá lugar em Cancum durante a sua Presidência. Dentro do mesmo espírito, espero que essa reunião não seja ocasião para que a nossa velha Europa a que estamos afinal muito ligados sacrifique as suas culturas, os seus modos de vida, a sua comunidade, no altar de uma livre troca sem limites. A nossa agricultura já foi mais ou menos remodelada em conformidade com as regras da Organização do Comércio. Temo que as nossas culturas, as nossas identidades e a nossa especificidade, que foi no entanto a matriz das civilizações mundiais, levem o mesmo caminho.	"<SPEAKER ID=28 LANGUAGE=""NL"" NAME=""Dillen (NI)."">"
ep-03-07-02.txt	179	Senhor Presidente, Senhor Primeiro-Ministro, antes de mais, gostaria hoje de pedir desculpa pelos muitos insultos que os Ministros belgas dirigiram ao Governo italiano e ao seu Primeiro-Ministro. Estou a pensar, sobretudo, no Sr. Louis Michel, Ministro dos Negócios Estrangeiros, e no Sr. Elio di Rupo, Presidente do Parti Socialiste valão. Os italianos deveriam saber que uma grande maioria do povo flamengo se sente embaraçada com a atitude destes senhores, que pretenderam desempenhar o papel de paladinos universais da virtude, muito embora devessem antes pôr ordem na sua própria casa.	<P>
ep-03-07-02.txt	180	Não obstante, há alguns pontos em que não concordamos com a política do Governo italiano. Estou a pensar, por exemplo, na sua posição sobre a adesão da Turquia à União Europeia. O meu partido, o Vlaams Blok, espera contudo que, durante Presidência italiana, se trabalhe numa política de imigração mais estrita, numa política enérgica contra a crescente imigração ilegal e todos os problemas de criminalidade e degradação social que ela suscita.	<P>
